,Phone Name,RAM,ROM,Back Camera,Front_Camera,Battery,Processor,Price
1791,"Motorola g04s (Sea Green, 64 GB)",4,64,50,5,5000 mAh Battery,T606 Processor,"₹7,299"
1792,"Infinix SMART 8 HD (Galaxy White, 64 GB)",3,64,13,8,5000 mAh Battery,T606 Processor,"₹6,699"
1793,"Infinix SMART 8 HD (Shiny Gold, 64 GB)",3,64,13,8,5000 mAh Battery,T606 Processor,"₹6,699"
1794,"Motorola g64 5G (Mint Green, 128 GB)",8,128,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹13,999"
1795,"Infinix SMART 8 HD (Timber Black, 64 GB)",3,64,13,8,5000 mAh Battery,T606 Processor,"₹6,699"
1796,"Motorola g64 5G (Berry Red, 256 GB)",12,256,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹15,999"
1797,"vivo T3x 5G (Crimson Bliss, 128 GB)",4,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹12,499"
1798,"vivo T3x 5G (Sapphire Blue, 128 GB)",6,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹13,999"
1799,"vivo T3x 5G (Crimson Bliss, 128 GB)",6,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹13,999"
1800,"realme 12x 5G (Coral Red, 128 GB)",8,128,50,8,5000 mAh Battery,Dimensity 6100+ Processor,"₹13,499"
1801,"Motorola g64 5G (Ice Lilac, 128 GB)",8,128,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹13,999"
1802,"vivo T3x 5G (Celestial Green, 128 GB)",6,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹13,999"
1803,"vivo T3x 5G (Celestial Green, 128 GB)",8,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹15,499"
1804,"vivo T3x 5G (Sapphire Blue, 128 GB)",4,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹12,499"
1805,"Infinix Note 40X 5G (Lime Green, 256 GB)",8,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹12,999"
1806,"Motorola G85 5G (Urban Grey, 256 GB)",12,256,50,32,5000 mAh Battery,6s Gen 3 Processor,"₹18,999"
1807,"realme 12x 5G (Woodland Green, 128 GB)",8,128,50,8,5000 mAh Battery,Dimensity 6100+ Processor,"₹13,499"
1808,"POCO C61 (Ethereal Blue, 64 GB)",4,64,8,5,5000 mAh Battery,Helio G36 Processor,"₹5,999"
1809,"POCO C75 5G (Aqua Bliss, 64 GB)",4,64,50,5,5160 mAh Battery,4s Gen 2 5G Processor,"₹7,999"
1810,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 128 GB)",6,128,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹12,999"
1811,"Infinix Note 40X 5G (Palm Blue, 256 GB)",12,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
1812,"POCO C75 5G (Silver Stardust, 64 GB)",4,64,50,5,5160 mAh Battery,4s Gen 2 5G Processor,"₹7,999"
1813,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 128 GB)",6,128,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹12,999"
1814,"Motorola g64 5G (Mint Green, 256 GB)",12,256,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹15,999"
1815,"Infinix Note 40X 5G (Lime Green, 256 GB)",12,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
1816,"vivo T3x 5G (Crimson Bliss, 128 GB)",8,128,50,8,6000 mAh Battery,6 Gen 1 Processor,"₹15,499"
1817,"Motorola g64 5G (Pearl Blue, 256 GB)",12,256,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹15,999"
1818,"realme 12x 5G (Twilight Purple, 128 GB)",8,128,50,8,5000 mAh Battery,Dimensity 6100+ Processor,"₹13,499"
1819,"Motorola G85 5G (Urban Grey, 128 GB)",8,128,50,32,5000 mAh Battery,6s Gen 3 Processor,"₹16,999"
1820,"Infinix Hot 50 5G (Sage Green, 128 GB)",4,128,48,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹9,999"
1821,"Infinix Hot 50 5G (Vibrant Blue, 128 GB)",8,128,48,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹10,999"
1822,"Infinix Hot 50 5G (Sleek Black, 128 GB)",4,128,48,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹9,999"
1823,"realme 12x 5G (Woodland Green, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6100+ Processor,"₹12,499"
1824,"Motorola g64 5G (Berry Red, 128 GB)",8,128,50,16,6000 mAh Battery,Dimensity 7025 Processor,"₹13,999"
1825,"Infinix Note 40X 5G (Starlit Black, 256 GB)",12,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
1826,"POCO M6 5G (Orion Blue, 64 GB)",4,64,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,499"
1827,"POCO C61 (Diamond Dust Black, 64 GB)",4,64,8,5,5000 mAh Battery,Helio G36 Processor,"₹5,999"
1828,"Infinix Note 40X 5G (Starlit Black, 256 GB)",8,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹12,999"
1829,"Infinix Hot 50 5G (Sage Green, 128 GB)",8,128,48,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹10,999"
1830,"POCO M6 5G (Polaris Green, 64 GB)",4,64,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,499"
1831,"realme P1 5G (Feather Blue, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹13,999"
1832,"realme C63 5G Charger in the Box (Forest Green, 128 GB)",6,128,32,8,5000 mAh Battery,Dimensity 6300 Processor,"₹11,999"
1833,"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",6,128,32,8,5000 mAh Battery,Dimensity 6300 Processor,"₹11,999"
1834,"IQOO z9x (Tornado Green, 128 GB)",6,128,50,8,6000 mAh Battery,Qualcomm SM6450 Snapdragon 6 Gen 1 Processor,"₹13,386"
1835,"realme P1 5G (Peacock Green, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹14,999"
1836,"POCO C75 5G (Enchanted Green, 64 GB)",4,64,50,5,5160 mAh Battery,4s Gen 2 5G Processor,"₹7,999"
1837,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB)",6,128,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹12,999"
1838,"REDMI A3 (Lake Blue, 128 GB)",6,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹8,399"
1839,"Tecno Spark Go 1 (Glittery White, 64 GB)",4,64,13,8,5000 mAh Battery,Unisoc T616 Ocra Core Processor,"₹7,299"
1840,"realme C61 (Marble Black, 64 GB)",4,64,32,5,5000 mAh Battery,T612 Processor,"₹7,699"
1841,"IQOO z9x (Storm Grey, 128 GB)",6,128,50,8,6000 mAh Battery,Qualcomm SM6450 Snapdragon 6 Gen 1 Processor,"₹13,500"
1842,"POCO C61 (Mystical Green, 64 GB)",4,64,8,5,5000 mAh Battery,Helio G36 Processor,"₹5,999"
1843,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)",8,256,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1844,"realme C63 (Jade Green, 64 GB)",4,64,50,8,5000 mAh Battery,T612 Processor,"₹8,499"
1845,"POCO M7 Pro 5G (Lavender Frost, 256 GB)",8,256,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹16,999"
1846,"realme C63 (Leather Blue, 128 GB)",4,128,50,8,5000 mAh Battery,T612 Processor,"₹8,999"
1847,"realme P1 5G (Peacock Green, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹13,999"
1848,"realme P1 5G (Phoenix Red, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹13,999"
1849,"Motorola g04s (Concord Black, 64 GB)",4,64,50,5,5000 mAh Battery,T606 Processor,"₹7,299"
1850,"REDMI A3 (Midnight Black, 128 GB)",6,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,999"
1851,"Infinix Note 40X 5G (Palm Blue, 256 GB)",8,256,108,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹12,999"
1852,"SAMSUNG Galaxy S23 5G (Cream, 256 GB)",8,256,50,12,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,"₹42,999"
1853,"Tecno Spark Go 1 (Magic Skin Green, 64 GB)",3,64,13,8,5000 mAh Battery,Unisoc T615 Processor,"₹6,899"
1854,"Tecno Spark Go 1 (Glittery White, 64 GB)",3,64,13,8,5000 mAh Battery,Unisoc T615 Processor,"₹6,899"
1855,"REDMI A3 (Olive Green, 128 GB)",6,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,380"
1856,"realme NARZO 70X 5G (FOREST GREEN, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6100+ 5G Chipset Processor,"₹11,749"
1857,"realme P1 5G (Phoenix Red, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹14,999"
1858,"POCO M6 5G (Galactic Black, 64 GB)",4,64,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,499"
1859,"Infinix SMART 8 (Shiny Gold, 64 GB)",4,64,50,8,5000 mAh Battery,Helio G36 Processor,"₹7,299"
1860,"realme NARZO 70X 5G (FOREST GREEN, 128 GB)",4,128,50,8,5000 mAh Battery,Dimensity 6100+ 5G Chipset Processor,"₹12,490"
1861,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 256 GB)",8,256,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1862,"Infinix SMART 8 (Timber Black, 64 GB)",4,64,50,8,5000 mAh Battery,Helio G36 Processor,"₹7,299"
1863,"Infinix SMART 8 (Rainbow Blue, 64 GB)",4,64,50,8,5000 mAh Battery,Helio G36 Processor,"₹7,299"
1864,"realme NARZO 70X 5G (ICE BLUE, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6100+ 5G Chipset Processor,"₹11,643"
1865,"Motorola g04s (Satin Blue, 64 GB)",4,64,50,5,5000 mAh Battery,T606 Processor,"₹7,299"
1866,"realme C61 (Safari Green, 64 GB)",4,64,32,5,5000 mAh Battery,T612 Processor,"₹7,699"
1867,"REDMI Note 13 5G (Chromatic Purple, 128 GB)",6,128,108,16,5000 mAh Battery,Dimensity 6080 Processor,"₹14,999"
1868,"CMF by Nothing Phone 1 (Light Green, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,499"
1869,"POCO M6 5G (Orion Blue, 128 GB)",6,128,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹10,499"
1870,"REDMI A3 (Lake Blue, 128 GB)",4,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,990"
1871,"POCO M6 Plus 5G (Misty Lavender, 128 GB)",8,128,108,13,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹12,499"
1872,"realme 14x 5G (Golden Glow, 128 GB)",6,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1873,"realme 14x 5G (Golden Glow, 128 GB)",8,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹15,999"
1874,"REDMI 13C 5G (Starlight Black, 128 GB)",4,128,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,999"
1875,"realme P1 5G (Feather Blue, 256 GB)",8,256,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹18,999"
1876,"POCO M6 Plus 5G (Misty Lavender, 128 GB)",6,128,108,13,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹11,499"
1877,"realme 14x 5G (Jewel Red, 128 GB)",8,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹15,999"
1878,"realme 14x 5G (Jewel Red, 128 GB)",6,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1879,"SAMSUNG Galaxy S24+ 5G (Cobalt Violet, 256 GB)",12,256,50,12,4900 mAh Battery,Exynos 2400 Processor,"₹59,999"
1880,"realme P1 5G (Peacock Green, 256 GB)",8,256,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹18,999"
1881,"CMF by Nothing Phone 1 (Light Green, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,999"
1882,"CMF by Nothing Phone 1 (Orange, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,499"
1883,"POCO X6 Neo 5G (Astral Black, 128 GB)",8,128,108,16,5000 mAh Battery,Dimensity 6080 Processor,"₹11,999"
1884,"REDMI A3 (Midnight Black, 128 GB)",4,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,999"
1885,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",8,256,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹16,999"
1886,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)",8,128,50,12,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,"₹39,999"
1887,"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",4,128,32,8,5000 mAh Battery,Dimensity 6300 Processor,"₹10,999"
1888,"realme 14x 5G (Crystal Black, 128 GB)",8,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹15,999"
1889,"realme P1 5G (Phoenix Red, 256 GB)",8,256,50,16,5000 mAh Battery,Dimensity 7050 Processor,"₹18,999"
1890,"POCO X6 Neo 5G (Martian Orange, 128 GB)",8,128,108,16,5000 mAh Battery,Dimensity 6080 Processor,"₹11,999"
1891,"POCO M7 Pro 5G (Olive Twilight, 128 GB)",6,128,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹14,999"
1892,"CMF by Nothing Phone 1 (Black, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,499"
1893,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)",12,512,50,50,4500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹49,999"
1894,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 256 GB)",8,256,32,8,5100 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1895,"CMF by Nothing Phone 1 (Blue, 128 GB)",6,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,499"
1896,"CMF by Nothing Phone 1 (Blue, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,999"
1897,"CMF by Nothing Phone 1 (Black, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,999"
1898,"realme C63 5G Charger in the Box (Forest Green, 128 GB)",8,128,32,8,5000 mAh Battery,Dimensity 6300 Processor,"₹12,999"
1899,"REDMI A3 (Midnight Black, 64 GB)",3,64,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,390"
1900,"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)",6,128,50,13,6000 mAh Lithium ion Battery,MediaTek Dimensity 6100+ Processor,"₹13,499"
1901,"realme C65 5G (Glowing Black, 128 GB)",4,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹10,990"
1902,"realme C65 5G (Glowing Black, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹11,390"
1903,"Infinix HOT 40i (Starfall Green, 256 GB)",8,256,50,32,5000 mAh Battery,Unisoc T606 Processor,"₹9,999"
1904,"Infinix HOT 40i (Horizon Gold, 256 GB)",8,256,50,32,5000 mAh Battery,Unisoc T606 Processor,"₹9,999"
1905,"POCO M7 Pro 5G (Lavender Frost, 128 GB)",6,128,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹14,999"
1906,"realme 14x 5G (Crystal Black, 128 GB)",6,128,50,8,6000 mAh Battery,Dimensity 6300 Processor,"₹14,999"
1907,"realme C63 (Leather Blue, 64 GB)",4,64,50,8,5000 mAh Battery,T612 Processor,"₹8,499"
1908,"realme 12x 5G (Coral Red, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6100+ Processor,"₹12,499"
1909,"realme NARZO 70X 5G (ICE BLUE, 128 GB)",4,128,50,8,5000 mAh Battery,Dimensity 6100+ 5G Chipset Processor,"₹12,135"
1910,"REDMI 13C 5G (Startrail Silver, 128 GB)",4,128,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,999"
1911,"realme C65 5G (Feather Green, 128 GB)",8,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹12,620"
1912,"SAMSUNG Galaxy A05 (Light Green, 128 GB)",6,128,50,8,5000 mAh Battery,Helio G85 Processor,"₹8,880"
1913,"SAMSUNG Galaxy S24 5G (Onyx Black, 256 GB)",8,256,50,12,4000 mAh Battery,Exynos 2400 Processor,"₹57,170"
1914,"POCO M7 Pro 5G (Lunar Dust, 128 GB)",6,128,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹14,999"
1915,"REDMI A3 (Lake Blue, 64 GB)",3,64,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹6,999"
1916,"Motorola Edge 50 Ultra 5G (Forest Grey, 512 GB)",12,512,50,50,4500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹49,999"
1917,"CMF by Nothing Phone 1 (Orange, 128 GB)",8,128,50,16,5000 mAh Battery,Dimensity 7300 5G Processor,"₹15,999"
1918,"REDMI A3X (Midnight Black, 64 GB)",3,64,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹6,699"
1919,"REDMI 14C 5G (Stargaze Black, 128 GB)",6,128,50,8,5160 mAh Battery,4 Gen 2 5G Processor,"₹11,999"
1920,"Motorola e40 (Carbon Gray, 64 GB)",4,64,48,8,5000 mAh Battery,UNISOC T700 Processor,"₹7,459"
1921,"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)",6,128,50,13,6000 mAh Lithium ion Battery,MediaTek Dimensity 6100+ Processor,"₹13,499"
1922,"realme C65 5G (Feather Green, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹12,499"
1923,"POCO M6 Plus 5G (Ice Silver, 128 GB)",6,128,108,13,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹11,499"
1924,"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)",12,256,50,12,4900 mAh Battery,Exynos 2400 Processor,"₹59,999"
1925,"REDMI 14C 5G (Stardust Purple, 128 GB)",6,128,50,8,5160 mAh Battery,4 Gen 2 5G Processor,"₹11,999"
1926,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",4,128,50,13,5000 mAh Lithium Ion Battery,Exynos 1330 Processor,"₹10,499"
1927,"REDMI A3X (Olive Green, 64 GB)",3,64,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹6,699"
1928,"REDMI A3X (Starry White, 64 GB)",3,64,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹6,699"
1929,"REDMI A3X (Ocean Green, 128 GB)",4,128,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹7,499"
1930,"POCO M7 Pro 5G (Lunar Dust, 256 GB)",8,256,50,20,5110 mAh Battery,Dimensity 7025 Ultra Processor,"₹16,999"
1931,"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)",4,64,50,13,5000 mAh Lithium Ion Battery,Exynos 1330 Processor,"₹9,499"
1932,"REDMI 13C 5G (Startrail Green, 128 GB)",4,128,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,999"
1933,"Redmi 7A (Matte Black, 32 GB)",2,32,12,5,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,"₹6,349"
1934,"realme C63 (Jade Green, 128 GB)",4,128,50,8,5000 mAh Battery,T612 Processor,"₹8,999"
1935,"REDMI A3 (Midnight Black, 64 GB)",3,64,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹7,390"
1936,"POCO M6 Plus 5G (Graphite Black, 128 GB)",8,128,108,13,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹12,499"
1937,"realme GT 6 (Razor Green, 256 GB)",12,256,50,32,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹42,999"
1938,"MOTOROLA g35 5G (Midnight Black, 128 GB)",4,128,50,16,5000 mAh Battery,T760 Processor,"₹9,999"
1939,"vivo V30 Pro 5G (Andaman Blue, 256 GB)",8,256,50,50,5000 mAh Battery,Dimensity 8200 5G Processor,"₹38,999"
1940,"Infinix Hot 50 5G (Sleek Black, 128 GB)",8,128,48,8,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹10,999"
1941,"POCO C55 (Power Black, 128 GB)",6,128,50,5,5000 mAh Battery,Mediatek Helio G85 Processor,"₹7,999"
1942,"vivo V40 5G (Lotus Purple, 512 GB)",12,512,50,50,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹41,999"
1943,"vivo V30 Pro 5G (Classic Black, 512 GB)",12,512,50,50,5000 mAh Battery,Dimensity 8200 5G Processor,"₹43,999"
1944,"vivo V30 Pro 5G (Andaman Blue, 512 GB)",12,512,50,50,5000 mAh Battery,Dimensity 8200 5G Processor,"₹43,999"
1945,"REDMI 13 5G (Black Diamond, 128 GB)",8,128,108,13,5030 mAh Lithium Polymer Battery,4 Gen 2 AE Processor,"₹13,999"
1946,"SAMSUNG Galaxy A16 5G (Gold, 128 GB)",8,128,50,13,5000 mAh Battery,Dimensity 6300 Processor,"₹16,484"
1947,"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)",8,128,50,13,5000 mAh Battery,Dimensity 6300 Processor,"₹17,999"
1948,"vivo V40 5G (Titanium Grey, 256 GB)",8,256,50,50,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹36,999"
1949,"SAMSUNG A05 (Black, 64 GB)",4,64,50,8,5000 mAh Battery,MediaTek Helio G85 Processor,"₹7,455"
1950,"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)",12,512,50,50,4500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹49,999"
1951,"Infinix Note 40 5G (Racing Grey, 256 GB)",8,256,108,32,5000 mAh Battery,Dimensity 7020 Processor,"₹16,999"
1952,"realme P1 Pro 5G (Parrot Blue, 128 GB)",8,128,50,16,5000 mAh Battery,6 Gen 1 Processor,"₹15,999"
1953,"SAMSUNG Galaxy S23 5G (Green, 256 GB)",8,256,50,12,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,"₹42,999"
1954,"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB)",8,128,50,13,5000 mAh Battery,Dimensity 6300 Processor,"₹16,491"
1955,"realme GT 6 (Fluid Silver, 256 GB)",12,256,50,32,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹42,999"
1956,"REDMI A3 (Olive Green, 128 GB)",6,128,8,5,5000 mAh Battery,Mediatek Helio G36 Processor,"₹8,399"
1957,"realme P1 Pro 5G (Parrot Blue, 256 GB)",12,256,50,16,5000 mAh Battery,6 Gen 1 Processor,"₹17,999"
1958,"REDMI A3X (Starry White, 128 GB)",4,128,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹7,499"
1959,"REDMI A3X (Olive Green, 128 GB)",4,128,8,5,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹7,499"
1960,"vivo V40 5G (Ganges Blue, 512 GB)",12,512,50,50,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹41,999"
1961,"vivo V40 5G (Ganges Blue, 256 GB)",8,256,50,50,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹36,999"
1962,"vivo V40 5G (Lotus Purple, 256 GB)",8,256,50,50,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹36,999"
1963,"POCO M6 5G (Polaris Green, 128 GB)",6,128,50,5,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹10,499"
1964,"Infinix Note 40 Pro 5G (Racing Grey, 256 GB)",8,256,108,32,5000 mAh Battery,Mediatek Dimensity 7020 Processor,"₹18,999"
1965,"SAMSUNG Galaxy A05 (Light Green, 64 GB)",4,64,50,8,5000 mAh Battery,Helio G85 Processor,"₹7,849"
1966,"SAMSUNG Galaxy A05 (Silver, 128 GB)",6,128,50,8,5000 mAh Battery,Helio G85 Processor,"₹8,868"
1967,"realme GT 6 (Razor Green, 512 GB)",16,512,50,32,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹38,999"
1968,"realme C65 5G (Speedy Red, 128 GB)",4,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹10,605"
1969,"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB)",6,128,50,13,5000 mAh Battery,Dimensity 6300 Processor,"₹14,920"
1970,"realme C65 5G (Speedy Red, 128 GB)",6,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹11,990"
1971,"realme C65 5G (Feather Green, 64 GB)",4,64,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹10,499"
1972,"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)",6,128,50,13,5000 mAh Battery,Dimensity 6100+ Processor,"₹15,999"
1973,"Infinix Zero Flip 5G (Blossom Glow, 512 GB)",8,512,50,50,4720 mAh Lithium-ion Polymer Battery,Dimensity 8020 Processor,"₹49,999"
1974,"SAMSUNG Galaxy S24 5G (Cobalt Violet, 256 GB)",8,256,50,12,4000 mAh Battery,Exynos 2400 Processor,"₹58,998"
1975,"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)",6,128,50,13,6000 mAh Battery,Exynos 1280 Processor,"₹19,999"
1976,"realme P1 Pro 5G (Phoenix Red, 128 GB)",8,128,50,16,5000 mAh Battery,6 Gen 1 Processor,"₹15,999"
1977,"realme P1 Pro 5G (Phoenix Red, 256 GB)",8,256,50,16,5000 mAh Battery,6 Gen 1 Processor,"₹16,999"
1978,"SAMSUNG Galaxy A55 5G (Awesome Navy, 256 GB)",12,256,50,32,5000 mAh Battery,Samsung Exynos 1480 Processor,"₹37,499"
1979,"realme C65 5G (Feather Green, 128 GB)",4,128,50,8,5000 mAh Battery,Dimensity 6300 Processor,"₹10,712"
1980,"POCO M6 Plus 5G (Ice Silver, 128 GB)",8,128,108,13,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹12,499"
1981,"Infinix Zero Flip 5G (Rock Black, 512 GB)",8,512,50,50,4720 mAh Lithium-ion Polymer Battery,Dimensity 8020 Processor,"₹49,999"
